zz,Count
32097,12
60154,12
30233,12
18643,12
17103,12
93662,12
55398,12
39305,12
37924,12
8863,12
28759,12
74820,12
11023,12
55746,12
32666,12
1096,12
3253,12
14527,12
21090,12
75402,12
3865,12
95703,12
62903,12
96756,12
33136,12
16504,12
46628,12
20769,12
48503,12
25071,12
72730,12
1588,12
73068,12
92256,12
17345,12
53551,12
27030,12
72206,12
28465,12
45356,12
60436,12
44703,12
5819,12
39120,12
21163,12
81432,12
19140,12
19141,12
44320,12
99156,12
24121,12
85714,12
14211,12
63088,12
70401,12
28307,12
57110,12
17044,12
59401,12
97038,12
21047,12
45002,12
81211,12
14903,12
2769,12
54843,12
48182,12
79119,12
13032,12
37321,12
35235,12
1451,12
18705,12
81505,12
11753,12
64029,12
48221,12
10576,12
7444,12
30296,12
45321,12
50327,12
23015,12
7760,12
23901,12
84738,12
89027,12
87410,12
46733,12
44484,12
61072,12
96929,12
70058,12
70056,12
49037,12
16870,12
11598,12
1905,12
66083,12
28731,12
25428,12
2338,12
57301,12
47305,12
16648,12
93210,12
16365,12
81005,12
33158,12
47807,12
47111,12
47119,12
97009,12
24901,12
1568,12
6260,12
76117,12
89423,12
49103,12
49106,12
64075,12
53086,12
59457,12
8515,12
44641,12
95017,12
96094,12
21629,12
60041,12
53224,12
38237,12
21842,12
83406,12
33777,12
47265,12
76905,12
48827,12
32967,12
32344,12
63801,12
1773,12
33922,12
42066,12
45237,12
46616,12
40353,12
43074,12
64701,12
7204,12
34637,12
77632,12
21716,12
92344,12
1535,12
54482,12
12095,12
75207,12
52314,12
39180,12
17547,12
17847,12
80308,12
28150,12
54455,12
8031,12
19973,11
19971,11
58072,11
35215,11
10707,11
33525,11
16002,11
90295,11
33896,11
33898,11
14303,11
12466,11
88888,11
918,11
10913,11
49240,11
29045,11
18106,11
12754,11
53074,11
10590,11
75601,11
70072,11
2632,11
95553,11
28694,11
92311,11
32310,11
33449,11
19344,11
73114,11
55011,11
54521,11
61866,11
43611,11
29670,11
96738,11
25801,11
92585,11
7626,11
85623,11
13603,11
45669,11
38632,11
38637,11
3741,11
32908,11
98424,11
1240,11
38804,11
66071,11
13108,11
6423,11
37073,11
68524,11
76078,11
85546,11
71006,11
65605,11
55386,11
5661,11
45216,11
94020,11
72631,11
8406,11
17316,11
95368,11
95988,11
16354,11
18330,11
37090,11
30707,11
53168,11
44128,11
61616,11
32177,11
6259,11
33620,11
19526,11
19520,11
7401,11
33127,11
4220,11
51106,11
73109,11
30620,11
13077,11
38544,11
11792,11
97496,11
4444,11
5454,11
43125,11
60408,11
78374,11
90670,11
33936,11
48638,11
41014,11
81650,11
81657,11
1940,11
56031,11
74146,11
47960,11
38242,11
12771,11
28207,11
49419,11
5101,11
37760,11
12484,11
37218,11
1523,11
44119,11
41094,11
80522,11
49849,11
77320,11
91914,11
98528,11
75009,11
31407,11
15233,11
32407,11
98816,11
77707,11
75707,11
30655,11
19947,11
7642,11
65270,11
8721,11
48238,11
16901,11
16201,11
25702,11
48094,11
77014,11
77017,11
68122,11
48001,11
37404,11
13339,11
60083,11
34731,11
8810,11
77423,11
80640,11
92138,11
76550,11
54942,11
21754,11
21755,11
32305,11
78063,11
46725,11
14895,11
10983,11
25411,11
93953,11
20181,11
29646,11
3261,11
18034,11
47122,11
7001,11
7004,11
30125,11
47620,11
60552,11
99338,11
24301,11
94505,11
7632,11
59912,11
28379,11
97437,11
42134,11
6339,11
1026,11
3773,11
98841,11
8078,11
8070,11
78643,11
37341,11
41501,11
30034,11
30038,11
35016,11
60152,11
33762,11
4345,11
50801,11
13778,11
79703,11
5673,11
75159,11
30683,11
45229,11
40342,11
81631,11
17737,11
32833,11
93430,11
48422,11
11020,11
64124,11
78801,11
26452,11
30179,11
47610,11
62010,11
55056,11
28802,11
12158,11
95139,11
77535,11
48883,11
8048,11
67133,11
37172,11
19962,11
62095,11
30346,11
76177,11
1469,11
44903,11
52358,11
17340,11
20872,11
42164,11
97487,11
53559,11
1543,11
28460,11
48801,11
907,11
86339,11
86331,11
13350,11
44707,11
8836,11
6472,11
13492,11
60106,11
98903,11
70068,11
2642,11
23605,11
75455,11
59870,11
8098,11
16105,11
46225,11
23838,11
57350,11
17046,11
99587,11
27310,11
8560,11
53122,11
62563,11
14904,11
28334,11
97378,11
23093,11
5075,11
7656,11
50436,11
65248,11
8736,11
30314,11
76140,11
46962,11
48225,11
10579,11
28429,11
79701,11
27803,11
3753,11
12443,11
16214,11
60442,11
36801,11
99775,11
22611,11
16407,11
53218,11
30582,11
19076,11
19078,11
19079,11
95471,11
38462,11
44054,11
63134,11
93644,11
15650,11
2030,11
52748,11
77365,11
8882,11
66085,11
15022,11
19611,11
85262,11
5143,11
19132,11
88240,11
6762,11
98365,11
44231,11
4009,11
11518,11
62035,11
7607,11
61607,11
10069,11
12570,11
16057,11
97426,11
22213,11
1039,11
44647,11
80808,11
8065,11
22026,11
73045,11
53223,11
68310,11
23237,11
70785,11
17368,11
46952,11
53925,11
76903,11
10307,11
48821,11
11423,11
46561,11
34251,11
93618,11
32963,11
961,11
27243,11
10941,11
21104,11
90220,11
90221,11
11949,11
95304,11
6612,11
7205,11
75672,11
2664,11
14514,11
14512,11
14513,11
16827,11
19311,11
78596,11
6237,11
19504,11
7420,11
56701,11
75904,11
33101,11
40701,11
18073,11
31411,11
20777,11
44614,11
36867,11
8035,11
2748,11
14414,11
21617,10
21613,10
13053,10
44425,10
23504,10
65265,10
10709,10
2126,10
79720,10
55120,10
6379,10
6374,10
78114,10
77068,10
77061,10
10925,10
80461,10
95666,10
34288,10
73018,10
75119,10
81131,10
48653,10
13326,10
41073,10
16428,10
71923,10
8826,10
8829,10
98228,10
38261,10
19055,10
44505,10
70380,10
87004,10
48097,10
7073,10
89815,10
14882,10
46218,10
78257,10
34436,10
23103,10
73301,10
71303,10
4217,10
40484,10
3290,10
41858,10
23665,10
61080,10
53821,10
85622,10
11769,10
29369,10
33168,10
3743,10
77039,10
64485,10
94101,10
66226,10
45439,10
54234,10
31024,10
5855,10
46391,10
17301,10
20837,10
36067,10
44041,10
89801,10
5667,10
38060,10
15644,10
3082,10
48144,10
40175,10
47331,10
15057,10
19602,10
16059,10
80001,10
8244,10
79761,10
1082,10
80701,10
44830,10
16148,10
17236,10
78207,10
7936,10
70447,10
69162,10
20510,10
29334,10
2571,10
7876,10
62294,10
97339,10
73070,10
31901,10
4347,10
63044,10
85387,10
33548,10
43311,10
45619,10
13135,10
99025,10
13753,10
65583,10
10470,10
95605,10
95604,10
72019,10
7722,10
33935,10
44730,10
89501,10
25309,10
78503,10
1949,10
77414,10
15061,10
62454,10
96151,10
93921,10
77591,10
77627,10
37763,10
12487,10
60482,10
62223,10
65336,10
15332,10
48915,10
34453,10
32145,10
84036,10
18210,10
39443,10
31635,10
96737,10
2532,10
54669,10
6524,10
21036,10
29451,10
27504,10
72753,10
77705,10
3885,10
75702,10
1226,10
46106,10
13041,10
6114,10
81403,10
33534,10
64034,10
98611,10
5764,10
7823,10
22551,10
921,10
38004,10
15370,10
14818,10
3042,10
64501,10
34736,10
32778,10
98232,10
17320,10
52333,10
63775,10
95444,10
21140,10
13165,10
44511,10
97544,10
29488,10
34217,10
34974,10
8611,10
2916,10
45891,10
48122,10
92408,10
29907,10
43545,10
46992,10
90701,10
30728,10
1,10
64504,10
90095,10
97838,10
95063,10
32433,10
75773,10
33332,10
40390,10
15501,10
46280,10
6278,10
6279,10
34488,10
18249,10
47424,10
47429,10
45678,10
74019,10
6333,10
87574,10
43460,10
20732,10
45309,10
80816,10
68112,10
60464,10
48051,10
23072,10
49306,10
95824,10
1257,10
4093,10
47001,10
97115,10
32966,10
66547,10
31021,10
1431,10
30035,10
17319,10
57747,10
30238,10
11433,10
6078,10
40023,10
36207,10
30523,10
21111,10
11976,10
85045,10
15906,10
15901,10
11024,10
21250,10
68025,10
77642,10
98541,10
95212,10
49866,10
3784,10
14522,10
43078,10
28387,10
6784,10
6786,10
15632,10
4841,10
95709,10
62902,10
24333,10
75216,10
99824,10
18235,10
38732,10
71446,10
12518,10
19533,10
96754,10
96755,10
11724,10
7417,10
28681,10
98465,10
987,10
13830,10
11577,10
46122,10
19963,10
24179,10
67301,10
38578,10
44234,10
44907,10
17347,10
52353,10
83422,10
15129,10
49047,10
43113,10
60433,10
7758,10
93638,10
86333,10
48623,10
23141,10
21161,10
20695,10
61364,10
98901,10
32656,10
2648,10
18634,10
90071,10
92320,10
37201,10
67410,10
80946,10
14219,10
63084,10
14059,10
15012,10
15084,10
85031,10
12526,10
12520,10
16316,10
17043,10
61443,10
2539,10
76643,10
38115,10
44632,10
18834,10
30666,10
7657,10
55604,10
67357,10
83617,10
95948,10
99506,10
77565,10
11766,10
98668,10
26041,10
83455,10
12446,10
48079,10
95642,10
936,10
33972,10
33974,10
89029,10
12077,10
44481,10
53216,10
85349,10
53588,10
7660,10
77087,10
38464,10
44055,10
63135,10
44311,10
6057,10
6052,10
15656,10
55041,10
80201,10
10970,10
81615,10
54742,10
6480,10
61530,10
56071,10
30501,10
89705,10
15025,10
15024,10
90270,10
49453,10
68007,10
23120,10
79407,10
37721,10
38128,10
49080,10
97003,10
49617,10
7017,10
92372,10
96019,10
64429,10
24017,10
37877,10
3840,10
14009,10
76111,10
17872,10
81089,10
53536,10
6878,10
34688,10
1036,10
97019,10
14464,10
38558,10
18519,10
44028,10
62656,10
60416,10
45030,10
966,10
55944,10
3603,10
1908,10
48604,10
59711,10
25313,10
17702,10
60621,10
78516,10
7502,10
2367,10
2191,10
15074,10
15071,10
3223,10
90056,10
59804,10
28539,10
6795,10
6791,10
43953,10
78222,10
6235,10
17067,10
36322,10
33815,10
46619,10
98331,10
68152,10
8030,10
55356,10
12018,9
91210,9
4976,9
33523,9
56472,9
6370,9
15139,9
15133,9
39553,9
97392,9
27597,9
27591,9
27592,9
28612,9
37419,9
89041,9
48657,9
48658,9
57005,9
54728,9
33031,9
13902,9
18109,9
44502,9
57703,9
85648,9
18603,9
44072,9
78840,9
92316,9
18447,9
78015,9
10163,9
16137,9
43022,9
80549,9
80542,9
34434,9
11934,9
89449,9
43619,9
99623,9
1360,9
76657,9
33825,9
14590,9
87502,9
42503,9
15857,9
63628,9
32428,9
98340,9
71854,9
2093,9
72774,9
60548,9
46167,9
46163,9
48193,9
60021,9
39426,9
17038,9
97444,9
97446,9
99518,9
77578,9
77038,9
43452,9
59635,9
48069,9
66227,9
55301,9
37774,9
15825,9
33948,9
17401,9
20119,9
95247,9
78574,9
3451,9
95466,9
53042,9
80085,9
7103,9
5462,9
59864,9
21776,9
21773,9
7718,9
70510,9
78040,9
3086,9
1541,9
81621,9
60644,9
74132,9
18840,9
33042,9
18431,9
98942,9
29627,9
31820,9
79763,9
39702,9
1330,9
43222,9
7022,9
77484,9
33413,9
31098,9
3858,9
16142,9
60534,9
11558,9
45710,9
40330,9
79930,9
18222,9
71459,9
18229,9
44286,9
54636,9
32038,9
56721,9
1005,9
70607,9
8525,9
18058,9
87556,9
44090,9
98862,9
27574,9
51103,9
13849,9
63040,9
30011,9
19035,9
13132,9
99026,9
33708,9
70094,9
62801,9
80402,9
59725,9
81658,9
8846,9
24426,9
31328,9
45694,9
96158,9
12953,9
11363,9
52242,9
16830,9
90062,9
36567,9
44117,9
47670,9
50208,9
14047,9
39440,9
86040,9
95626,9
68048,9
48723,9
28124,9
36092,9
74354,9
12184,9
21788,9
49651,9
55402,9
98321,9
30656,9
11559,9
94535,9
7641,9
35761,9
52136,9
24151,9
1073,9
83442,9
7826,9
39562,9
18080,9
18088,9
35904,9
80840,9
34291,9
28605,9
32922,9
923,9
2201,9
64505,9
62626,9
8105,9
66018,9
66012,9
6419,9
85355,9
69361,9
49682,9
73089,9
6026,9
42025,9
10150,9
19352,9
43031,9
77357,9
55001,9
25419,9
75862,9
93543,9
53146,9
97352,9
37840,9
46173,9
21561,9
94508,9
92227,9
32776,9
19543,9
81520,9
46320,9
11771,9
17020,9
72114,9
72118,9
27376,9
76088,9
77022,9
44657,9
28352,9
94957,9
68803,9
86404,9
33955,9
33954,9
19934,9
45406,9
77474,9
48166,9
65020,9
64772,9
99567,9
46947,9
79764,9
67530,9
27040,9
99005,9
44030,9
16851,9
10459,9
57718,9
39301,9
28016,9
46259,9
60633,9
91125,9
34788,9
8869,9
56058,9
74129,9
30529,9
76052,9
98508,9
53037,9
51041,9
32667,9
40444,9
7034,9
93002,9
92013,9
92018,9
3861,9
2739,9
44827,9
78219,9
77302,9
34479,9
6890,9
4250,9
38672,9
31792,9
31794,9
83318,9
87540,9
39232,9
16501,9
80133,9
51250,9
36116,9
27565,9
31220,9
51111,9
18925,9
37179,9
11576,9
98113,9
19033,9
95428,9
53555,9
74044,9
76031,9
39540,9
77076,9
28467,9
49046,9
84741,9
48624,9
10923,9
22940,9
49236,9
29033,9
75803,9
98253,9
37080,9
47371,9
61362,9
22712,9
77619,9
95543,9
54961,9
23607,9
30187,9
73102,9
27105,9
30577,9
6403,9
96721,9
8203,9
28138,9
74344,9
4260,9
33837,9
38116,9
2881,9
87513,9
21048,9
49665,9
6089,9
30107,9
30103,9
27537,9
55371,9
77713,9
43935,9
1234,9
46803,9
74601,9
8734,9
47405,9
99505,9
10577,9
24557,9
28428,9
77001,9
60447,9
24293,9
24740,9
35645,9
7764,9
27217,9
75137,9
18977,9
38834,9
8110,9
78542,9
1983,9
82636,9
82633,9
17339,9
53058,9
77086,9
70053,9
36054,9
44052,9
44056,9
11411,9
63138,9
24211,9
62263,9
61764,9
5656,9
48137,9
75203,9
75275,9
30507,9
47306,9
80018,9
85307,9
49457,9
8251,9
34604,9
34602,9
47804,9
1340,9
14541,9
95536,9
61102,9
3841,9
2718,9
63383,9
4039,9
34114,9
5250,9
5255,9
84335,9
49107,9
11709,9
64076,9
10547,9
77554,9
3768,9
97327,9
98856,9
48040,9
8069,9
31201,9
15846,9
13082,9
95223,9
98134,9
93505,9
48661,9
33570,9
36081,9
17361,9
18512,9
3106,9
77053,9
74501,9
5445,9
33812,9
11422,9
60415,9
49938,9
27244,9
84765,9
48601,9
8880,9
37938,9
48164,9
34771,9
70706,9
72936,9
90222,9
95683,9
49404,9
33187,9
33184,9
64132,9
52233,9
21710,9
7046,9
4553,9
15626,9
3873,9
3874,9
29936,9
78221,9
55045,9
55042,9
6239,9
6231,9
31601,9
89410,9
80309,9
48750,9
75014,9
18078,9
18074,9
47167,9
49643,9
54457,9
44615,9
53520,9
32550,9
82201,9
98339,9
55352,9
68008,9
2744,9
38340,9
19970,8
63020,8
40965,8
35212,8
95960,8
43338,8
48209,8
53565,8
73601,8
32055,8
53950,8
53955,8
77067,8
49055,8
48015,8
37887,8
37886,8
28613,8
39073,8
44710,8
44714,8
51360,8
10916,8
54720,8
31064,8
85363,8
6471,8
13904,8
30072,8
97741,8
95456,8
95457,8
44504,8
16841,8
92662,8
84664,8
2638,8
12123,8
92310,8
6039,8
36542,8
48059,8
85702,8
45885,8
80543,8
26726,8
28713,8
55013,8
84017,8
14068,8
15003,8
89441,8
93942,8
43610,8
29672,8
34669,8
95327,8
75686,8
37701,8
83353,8
38109,8
35750,8
34987,8
92055,8
75762,8
45806,8
54853,8
62052,8
21903,8
4627,8
33513,8
63935,8
64058,8
24521,8
74003,8
1050,8
43450,8
42320,8
54407,8
59634,8
46507,8
60475,8
48062,8
99707,8
35670,8
73026,8
9096,8
39046,8
85132,8
21787,8
46601,8
16417,8
29078,8
77447,8
65010,8
18252,8
95468,8
7102,8
7107,8
55731,8
56425,8
27893,8
68528,8
85544,8
38478,8
44040,8
48359,8
48350,8
95631,8
72007,8
5663,8
40033,8
45214,8
5345,8
65473,8
81625,8
23690,8
77372,8
24416,8
61525,8
2341,8
30533,8
12721,8
78003,8
24592,8
32611,8
75657,8
39701,8
43227,8
19101,8
81302,8
53533,8
10548,8
98392,8
3819,8
4856,8
74401,8
99350,8
6255,8
76106,8
39470,8
45157,8
83653,8
12563,8
11719,8
64060,8
23150,8
75961,8
75964,8
38668,8
35957,8
1827,8
20759,8
46635,8
24088,8
49302,8
24084,8
27577,8
29108,8
83860,8
83861,8
14470,8
12037,8
14867,8
92241,8
22657,8
30354,8
17370,8
53097,8
98625,8
5450,8
60401,8
50588,8
70520,8
15690,8
7704,8
27546,8
67117,8
13348,8
956,8
25303,8
55976,8
49224,8
98240,8
98247,8
98244,8
15065,8
74804,8
45690,8
11952,8
28206,8
67210,8
33190,8
39773,8
60480,8
46064,8
95684,8
62225,8
7057,8
97862,8
50501,8
6013,8
6018,8
36561,8
2921,8
44112,8
95722,8
78589,8
95205,8
75233,8
75236,8
37398,8
17554,8
2535,8
70634,8
83338,8
47842,8
14589,8
18011,8
18014,8
97366,8
36877,8
22840,8
78619,8
27503,8
55363,8
1223,8
19945,8
54162,8
7645,8
92274,8
50428,8
37315,8
33538,8
95971,8
4416,8
45335,8
45331,8
80841,8
40212,8
28697,8
7077,8
65559,8
60458,8
28608,8
927,8
61264,8
37403,8
37406,8
31523,8
47586,8
59752,8
3043,8
22968,8
78552,8
8102,8
67052,8
37618,8
95449,8
49720,8
96931,8
13166,8
55719,8
5488,8
46034,8
59847,8
44304,8
24228,8
44875,8
28721,8
55009,8
55003,8
6498,8
30517,8
48455,8
51031,8
8225,8
19126,8
15204,8
97018,8
13205,8
32439,8
24067,8
2702,8
49837,8
7630,8
35759,8
56573,8
79916,8
12548,8
16046,8
49112,8
33852,8
33853,8
40744,8
96088,8
98844,8
78648,8
31216,8
70583,8
37186,8
33956,8
38382,8
67337,8
4937,8
32702,8
84501,8
97708,8
97709,8
12790,8
13114,8
92143,8
32542,8
60151,8
93944,8
18641,8
7702,8
953,8
32351,8
5677,8
70507,8
33480,8
45225,8
91126,8
62675,8
1929,8
93432,8
7512,8
36203,8
74128,8
98266,8
84050,8
1119,8
15045,8
98930,8
75647,8
75645,8
2673,8
37743,8
18407,8
37235,8
87016,8
1504,8
5089,8
2738,8
44820,8
17222,8
49285,8
78211,8
32163,8
6249,8
6241,8
99827,8
8741,8
96750,8
29323,8
7416,8
56716,8
27349,8
27344,8
72364,8
84152,8
8535,8
35967,8
48509,8
94142,8
72734,8
50644,8
1583,8
46121,8
98111,8
49087,8
4967,8
4963,8
1464,8
44233,8
44905,8
19021,8
53080,8
95426,8
95423,8
32040,8
7803,8
71047,8
12419,8
46540,8
60432,8
41653,8
31503,8
13354,8
20158,8
44706,8
10921,8
10920,8
61953,8
22942,8
49233,8
36277,8
18801,8
49740,8
29541,8
93240,8
30742,8
87594,8
28512,8
62254,8
7069,8
55920,8
75182,8
18433,8
8091,8
74447,8
3814,8
14212,8
64836,8
80530,8
28701,8
73104,8
32132,8
14057,8
43566,8
20613,8
12525,8
96726,8
21205,8
52632,8
8204,8
48732,8
23117,8
27317,8
3287,8
97032,8
53128,8
95609,8
48532,8
59644,8
96021,8
98359,8
97376,8
3048,8
92590,8
45833,8
15522,8
1237,8
65240,8
57601,8
47406,8
17820,8
81502,8
11752,8
90810,8
97456,8
48223,8
28422,8
55810,8
40769,8
30292,8
94979,8
680,8
87413,8
22974,8
93453,8
85344,8
71203,8
1053,8
3446,8
38201,8
26330,8
60171,8
37046,8
76067,8
23430,8
15417,8
59875,8
28547,8
79065,8
93643,8
5651,8
48173,8
45207,8
81612,8
52742,8
17756,8
24175,8
8884,8
35453,8
33056,8
37683,8
37686,8
18201,8
49690,8
93215,8
81008,8
29388,8
29657,8
19138,8
49615,8
7018,8
75428,8
93024,8
4862,8
1560,8
1566,8
49801,8
32181,8
10607,8
45122,8
89429,8
28164,8
56482,8
32680,8
18041,8
20745,8
54024,8
94164,8
31206,8
29115,8
55328,8
98446,8
83858,8
14469,8
97127,8
63070,8
62305,8
60040,8
37354,8
37650,8
65785,8
17363,8
27055,8
18518,8
2857,8
42345,8
13748,8
43138,8
10464,8
72022,8
93610,8
7738,8
32961,8
74743,8
27249,8
30755,8
3608,8
86315,8
48609,8
10110,8
29016,8
1951,8
84049,8
12701,8
45680,8
30248,8
7201,8
24605,8
77630,8
12929,8
23664,8
92342,8
27932,8
95713,8
78599,8
77318,8
6234,8
18424,8
33605,8
18202,8
70427,8
19501,8
90746,8
35503,8
12196,8
54451,8
96830,8
41139,8
29449,8
6710,8
37807,8
55359,8
2746,8
37146,8
14411,8
58075,7
4619,7
35214,7
45638,7
48204,7
53560,7
1069,7
3777,7
38606,7
15137,7
77060,7
3905,7
3909,7
12461,7
49053,7
37885,7
66217,7
40067,7
86440,7
31516,7
46710,7
4730,7
55092,7
21153,7
49738,7
44509,7
93271,7
37029,7
30273,7
30274,7
59868,7
87825,7
89179,7
19150,7
80751,7
24202,7
12122,7
49945,7
75422,7
7075,7
32313,7
8084,7
91503,7
74451,7
44137,7
10997,7
82941,7
48117,7
25405,7
75251,7
83544,7
77808,7
17578,7
11935,7
11933,7
99524,7
21219,7
68066,7
90716,7
91978,7
50011,7
66104,7
53566,7
33170,7
14569,7
38108,7
97022,7
49677,7
92582,7
45807,7
99320,7
48191,7
44471,7
79121,7
13029,7
91746,7
79901,7
76134,7
85621,7
29829,7
12234,7
10560,7
24522,7
7848,7
2830,7
20722,7
54409,7
41144,7
93721,7
46506,7
22821,7
23063,7
1245,7
97106,7
59771,7
12865,7
53203,7
24134,7
31036,7
31031,7
31032,7
72543,7
72542,7
77441,7
93447,7
33598,7
30025,7
28457,7
56288,7
32081,7
27896,7
4474,7
87035,7
44044,7
4736,7
59865,7
49913,7
92371,7
58401,7
55960,7
55963,7
88345,7
19436,7
2025,7
10138,7
10968,7
23696,7
33043,7
84066,7
8402,7
30536,7
17520,7
13456,7
90248,7
15931,7
1747,7
25143,7
77651,7
77656,7
74301,7
39705,7
1083,7
76539,7
60301,7
64156,7
49629,7
49621,7
45506,7
32456,7
30145,7
67456,7
75752,7
44833,7
17233,7
34461,7
1612,7
79935,7
76104,7
19330,7
46341,7
17007,7
72176,7
18054,7
33872,7
77957,7
87552,7
39206,7
32425,7
95007,7
48106,7
28371,7
25064,7
31905,7
51108,7
646,7
4348,7
8312,7
18640,7
13073,7
94567,7
22652,7
60071,7
66043,7
69301,7
95019,7
37642,7
65049,7
11798,7
28462,7
54017,7
6354,7
99027,7
99022,7
18508,7
77046,7
77049,7
94938,7
87068,7
49071,7
46574,7
98851,7
70525,7
90406,7
13340,7
57025,7
16441,7
22939,7
29020,7
28777,7
93410,7
729,7
31329,7
31321,7
15066,7
46923,7
11954,7
66609,7
97207,7
49412,7
67215,7
75662,7
60481,7
80482,7
12106,7
95685,7
7050,7
59301,7
15610,7
3037,7
48617,7
14208,7
36605,7
36602,7
12312,7
17557,7
65746,7
62712,7
72143,7
29691,7
4270,7
4496,7
63601,7
41121,7
36870,7
8022,7
8027,7
30110,7
5065,7
33306,7
30650,7
7640,7
7647,7
7648,7
76155,7
35203,7
35206,7
70126,7
87116,7
13668,7
13660,7
20896,7
48234,7
53578,7
32732,7
53964,7
30286,7
77905,7
39567,7
35901,7
35903,7
2814,7
17972,7
68787,7
67152,7
34292,7
27203,7
37407,7
40056,7
33966,7
18326,7
21663,7
29053,7
72560,7
24477,7
31315,7
95441,7
10588,7
57717,7
96160,7
35989,7
12962,7
81413,7
81416,7
12156,7
26150,7
45895,7
17740,7
50273,7
79603,7
55008,7
32110,7
37692,7
37096,7
15037,7
95345,7
78766,7
79412,7
66112,7
61462,7
98577,7
33147,7
3263,7
97016,7
54495,7
13202,7
65340,7
99133,7
74429,7
45817,7
62958,7
63390,7
30901,7
48822,7
83530,7
47396,7
85630,7
85632,7
53525,7
7462,7
74016,7
6331,7
33850,7
76082,7
19706,7
59624,7
74106,7
49098,7
60461,7
31217,7
27231,7
70584,7
70582,7
18954,7
37184,7
30609,7
13865,7
13864,7
97111,7
12051,7
14840,7
18403,7
52338,7
3307,7
31023,7
66064,7
47907,7
60153,7
27863,7
76009,7
87042,7
11436,7
17104,7
957,7
55972,7
6073,7
6071,7
5674,7
14103,7
78059,7
88352,7
13365,7
41030,7
94038,7
60636,7
21638,7
85324,7
84056,7
15042,7
17538,7
11975,7
48429,7
29572,7
29575,7
95379,7
98936,7
77640,7
14525,7
46040,7
53177,7
48320,7
20052,7
35111,7
99161,7
30175,7
1505,7
3862,7
3860,7
54814,7
93703,7
40108,7
